id,owner,created,modified,name,title,type,typeKeywords,description,tags,snippet,thumbnail,extent,spatialReference,accessInformation,licenseInfo,culture,url,access,size,listed,numComments,numRatings,avgRatings,numViews,itemURL
efe5314d8a794bd99c5b4766093a8109,rbohonHRSD,2017-05-22,2017-05-22,"H2O.gdb.zip","JR Basin Data",File Geodatabase,File Geodatabase,,H2O,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,4,https://hrsd.maps.arcgis.com/home/item.html?id=efe5314d8a794bd99c5b4766093a8109
25b90a008abb47c69681d9dd5f623c56,cmccormick_HRSD,2017-01-31,2017-01-31,,"AGO-Assistant",Application,"Application,Registered App",,agol,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,29,https://hrsd.maps.arcgis.com/home/item.html?id=25b90a008abb47c69681d9dd5f623c56
041dba69163940ea86e38819d7bc034a,AdminHRSD,2016-12-21,2017-01-06,,"Biosolids Application Web App",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,biosolids,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=041dba69163940ea86e38819d7bc034a,public,0,False,0,0,0,163,https://hrsd.maps.arcgis.com/home/item.html?id=041dba69163940ea86e38819d7bc034a
10de635ba3df4d5bada4aa5d726a8b96,rbohonHRSD,2016-11-10,2016-11-15,,"SCD Real Estate Research",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Web Map",,SCD,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/View/index.html?appid=10de635ba3df4d5bada4aa5d726a8b96,org,0,False,0,0,0,84,https://hrsd.maps.arcgis.com/home/item.html?id=10de635ba3df4d5bada4aa5d726a8b96
9e343dad45b14b57a0436c351366ec78,AdminHRSD,2016-10-04,2017-05-19,,"USACE_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,2925,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/USACE_PnP/MapServer,public,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=9e343dad45b14b57a0436c351366ec78
32d6885ab19940ff95c8e3fb560d088a,rbohonHRSD,2016-11-16,2016-11-16,"AGOL_Data.gdb.zip","AGOL_Data",File Geodatabase,File Geodatabase,,Into2GIS,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,22,https://hrsd.maps.arcgis.com/home/item.html?id=32d6885ab19940ff95c8e3fb560d088a
7d26bf0d24ab4821a3842a23c6dd235b,AdminHRSD,2016-09-08,2017-06-15,,"ConditionAssessment_FCAR_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,2925,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/ConditionAssessment_FCAR_PnP/MapServer,public,0,False,0,0,0,102,https://hrsd.maps.arcgis.com/home/item.html?id=7d26bf0d24ab4821a3842a23c6dd235b
6df1797554444fb199f0feff63b37ee4,cmccormick_HRSD,2017-07-13,2017-07-13,,"filter",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Web Map",,filter,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/InteractiveFilter/index.html?appid=6df1797554444fb199f0feff63b37ee4,private,0,False,0,0,0,1,https://hrsd.maps.arcgis.com/home/item.html?id=6df1797554444fb199f0feff63b37ee4
ae527d11a0b540afbe3116aa4b7df5e5,cmccormick_HRSD,2017-07-14,2017-07-14,"HRSD_basemap_mapPlex","HRSD_basemap_mapPlex",Vector Tile Service,"ArcGIS Server,Data,Service,Vector Tile Service,Hosted Service","<DIV STYLE=""text-align:Left;font-size:12pt""><P><SPAN>HRSD basemap</SPAN></P></DIV>","vector tile,maplex labels","HRSD basemap",thumbnail/ago_downloaded.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,https://tiles.arcgis.com/tiles/UdWFYYQtp7XJUBJy/arcgis/rest/services/HRSD_basemap_mapPlex/VectorTileServer,private,0,False,0,0,0,0,https://hrsd.maps.arcgis.com/home/item.html?id=ae527d11a0b540afbe3116aa4b7df5e5
47f0b09ffa474cd8926ae1cc318dc4eb,AdminHRSD,2017-06-12,2017-06-12,,"AtlanticCoastPipeline_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,102747,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/AtlanticCoastPipeline_PnP/MapServer,public,0,False,0,0,0,10,https://hrsd.maps.arcgis.com/home/item.html?id=47f0b09ffa474cd8926ae1cc318dc4eb
e47e839cb277418e8a2b0c281099a7f3,ecollinsHRSD,2016-11-16,2016-11-16,"AGOL_Data.gdb.zip","AGOL_Data",File Geodatabase,File Geodatabase,,Into2gis,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=e47e839cb277418e8a2b0c281099a7f3
ef684b4cae2d40ce9302d90933daa7da,shendersonHRSD,2016-11-16,2016-11-16,,"Intro to GIS",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB3D,Web AppBuilder,Web Map",,Intro2gis,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer3d/index.html?id=ef684b4cae2d40ce9302d90933daa7da,private,0,False,0,0,0,23,https://hrsd.maps.arcgis.com/home/item.html?id=ef684b4cae2d40ce9302d90933daa7da
e2f5ea006ee443d891f9ce363431430b,pschirle,2016-10-11,2016-11-23,,"MWF Service / Travel Time",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,mwf,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=e2f5ea006ee443d891f9ce363431430b,shared,0,False,0,0,0,91,https://hrsd.maps.arcgis.com/home/item.html?id=e2f5ea006ee443d891f9ce363431430b
4e7f20c1abde45e99a59cb9dcd837884,shendersonHRSD,2016-11-16,2016-11-16,"AGOL_data.gdb.zip","AGOL_data",File Geodatabase,File Geodatabase,,Intro2gis,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=4e7f20c1abde45e99a59cb9dcd837884
275a33afcb444aaabbb8800eafcf9f07,mtribbleHRSD,2016-11-16,2016-11-16,,"Intro 2 GIS Data",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,intro2gis,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,30,https://hrsd.maps.arcgis.com/home/item.html?id=275a33afcb444aaabbb8800eafcf9f07
99c063b5b97843bcb372525868280478,rbohonHRSD,2017-05-22,2017-06-08,,"JR Basin",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,H2O,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=99c063b5b97843bcb372525868280478,public,0,False,0,0,0,82,https://hrsd.maps.arcgis.com/home/item.html?id=99c063b5b97843bcb372525868280478
a4259f545f334c75a91cda806bfba8f8,AdminHRSD,2017-05-03,2017-06-09,,"GRID_VA811_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Service,Singlelayer",,pnp,,,,4269,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/GRID_VA811_PnP/MapServer,public,0,False,0,0,0,58,https://hrsd.maps.arcgis.com/home/item.html?id=a4259f545f334c75a91cda806bfba8f8
d26334f75dd9484fa8db3760c66e6978,zwyszatyckiHRSD,2016-11-16,2016-11-16,"AGOL_Data.gdb.zip","AGOL_Data.gdb",File Geodatabase,File Geodatabase,,Intro2GIS,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=d26334f75dd9484fa8db3760c66e6978
93a998658b4b492c9c9d338419485707,dwoolardHRSD,2016-11-16,2016-11-16,"AGOL_Data.gdb.zip","AGOL_Data.gdb",File Geodatabase,File Geodatabase,,Intro2GIS,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=93a998658b4b492c9c9d338419485707
aca2f5a9ce42416ab10dcc460b195d62,AdminHRSD,2017-06-26,2017-06-26,,"VA811_Buffers_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,4269,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/VA811_Buffers_PnP/MapServer,public,0,False,0,0,0,31,https://hrsd.maps.arcgis.com/home/item.html?id=aca2f5a9ce42416ab10dcc460b195d62
b852421defae46f1bcb4dcd1becc3f6d,AdminHRSD,2016-10-04,2017-05-19,,"LandApplications_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,2925,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/LandApplications_PnP/MapServer,public,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=b852421defae46f1bcb4dcd1becc3f6d
6e57edf54811419eb882a32e2882a420,gjonesHRSD,2016-11-16,2016-11-16,,"Intro 2 GIS Scene",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,Intro2GIS,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=6e57edf54811419eb882a32e2882a420,shared,0,False,0,0,0,28,https://hrsd.maps.arcgis.com/home/item.html?id=6e57edf54811419eb882a32e2882a420
d4a10ad70b724753ae46fc7d12ac19ef,wdukesHRSD,2016-11-16,2016-11-16,,"gis",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,intro to gis,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=d4a10ad70b724753ae46fc7d12ac19ef,shared,0,False,0,0,0,28,https://hrsd.maps.arcgis.com/home/item.html?id=d4a10ad70b724753ae46fc7d12ac19ef
71559647ce464f008ed38712f334c2c8,cmccormick_HRSD,2016-11-08,2016-11-08,,"Web AppBuilder",Web Mapping Application,"Map,Mapping Site,Online Map,Web Map,Registered App",,webappbuilder,,thumbnail/ago_downloaded.png,,,,,en-us,http://it005960.hrsd.com:3344/webappbuilder,private,0,False,0,0,0,40,https://hrsd.maps.arcgis.com/home/item.html?id=71559647ce464f008ed38712f334c2c8
3c06e19643f44817811ce379f1614b09,AdminHRSD,2017-01-03,2017-05-19,,"ProjectNotifications_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service","Interceptor project notification",pnp,,,,2925,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/ProjectNotifications_PnP/MapServer,public,0,False,0,0,0,61,https://hrsd.maps.arcgis.com/home/item.html?id=3c06e19643f44817811ce379f1614b09
be91d39587214ba1838d7539e56c911a,mtribbleHRSD,2016-11-16,2016-11-16,,"intro2gis",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,intro2gis,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,24,https://hrsd.maps.arcgis.com/home/item.html?id=be91d39587214ba1838d7539e56c911a
bc445387085d4ee3887ba99c107ab6a6,cmccormick_HRSD,2017-03-03,2017-03-03,"YRTP_buildings.slpk","YRTP_buildings",Scene Package,"3D,ArcGIS Pro,ArcGIS Server,Scene,Scene Package,slpk",,"buildings,scene,3d",,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,9,https://hrsd.maps.arcgis.com/home/item.html?id=bc445387085d4ee3887ba99c107ab6a6
9899b76175434fc0ba02bdfc055533fe,AdminHRSD,2016-09-29,2016-09-30,,"AI GPS Positions",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,mwf,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=9899b76175434fc0ba02bdfc055533fe,private,0,False,0,0,0,48,https://hrsd.maps.arcgis.com/home/item.html?id=9899b76175434fc0ba02bdfc055533fe
d0f7c86998fa4301bc8b13306c0c5f42,cmccormick_HRSD,2017-03-22,2017-03-22,,"York River Treatment Plant Web App",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB3D,Web AppBuilder,Web Map",,"webappbuilder,scene,3d","3d Web App of YRTP",,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer3d/index.html?id=d0f7c86998fa4301bc8b13306c0c5f42,private,0,False,0,0,0,8,https://hrsd.maps.arcgis.com/home/item.html?id=d0f7c86998fa4301bc8b13306c0c5f42
11cb6995c99249999a97eab21f8f40e4,cmccormick_HRSD,2017-07-13,2017-07-13,,"TEST Project Construction Status",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map,Registered App",,"projects,status,construction",,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=11cb6995c99249999a97eab21f8f40e4,private,0,False,0,0,0,18,https://hrsd.maps.arcgis.com/home/item.html?id=11cb6995c99249999a97eab21f8f40e4
8fa158cb8ca14d38860a0975ff718e7c,pschirle,2016-05-26,2017-03-22,,"Regional Hydraulic Model",Web Mapping Application,"Map,Mapping Site,Online Map,WAB2D,Web AppBuilder,Web Map",,"rhm,model",,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=8fa158cb8ca14d38860a0975ff718e7c,shared,0,False,0,0,0,42,https://hrsd.maps.arcgis.com/home/item.html?id=8fa158cb8ca14d38860a0975ff718e7c
ddad92bb2284437ab9c3010ea2030684,JulesRobichaud,2017-01-23,2017-01-23,"SAs_Master.2017.01.gdb.zip","SAs_Master.2017.01.gdb",File Geodatabase,File Geodatabase,,ssgis,,thumbnail/ago_downloaded.png,,,,,en-us,,shared,0,False,0,0,0,22,https://hrsd.maps.arcgis.com/home/item.html?id=ddad92bb2284437ab9c3010ea2030684
37a05a8d70cd430f99c9069d605b2bdb,AdminHRSD,2016-10-28,2017-05-19,,"Modeling_Catchments_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,2925,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/Modeling_Catchments_PnP/MapServer,public,0,False,0,0,0,714,https://hrsd.maps.arcgis.com/home/item.html?id=37a05a8d70cd430f99c9069d605b2bdb
3a4ef3dd063b45559a43780db98bf68e,mtribbleHRSD,2016-11-16,2016-11-16,,"Intro to GIS Data",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB3D,Web AppBuilder,Web Map",,intro2gis,,thumbnail/ago_downloaded.png,,,,,en-us,,private,0,False,0,0,0,25,https://hrsd.maps.arcgis.com/home/item.html?id=3a4ef3dd063b45559a43780db98bf68e
3fc1ef1bdfa146a29db29703113a8425,AdminHRSD,2017-04-21,2017-05-19,,"TP_Details_Buildings_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,2925,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/TP_Details_Buildings_PnP/MapServer,public,0,False,0,0,0,50,https://hrsd.maps.arcgis.com/home/item.html?id=3fc1ef1bdfa146a29db29703113a8425
20d27076b8da4fe4a8590c3ab64cbb10,AdminHRSD,2017-05-04,2017-05-19,,"Utility Locator Map",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,pnp,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=20d27076b8da4fe4a8590c3ab64cbb10,public,0,False,0,0,0,53,https://hrsd.maps.arcgis.com/home/item.html?id=20d27076b8da4fe4a8590c3ab64cbb10
8f06286c4a7e49ad95143553b69bf0f3,AdminHRSD,2016-10-04,2017-05-19,,"SpaceManagement_OfficeSpace_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,102100,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/SpaceManagement_OfficeSpace_PnP/MapServer,public,0,False,0,0,0,318,https://hrsd.maps.arcgis.com/home/item.html?id=8f06286c4a7e49ad95143553b69bf0f3
334191f20e7d4cd3a465d4e26209bc67,zwyszatyckiHRSD,2016-11-16,2016-11-16,,"Intro2Gis",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,Intro2GIS,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=334191f20e7d4cd3a465d4e26209bc67,shared,0,False,0,0,0,32,https://hrsd.maps.arcgis.com/home/item.html?id=334191f20e7d4cd3a465d4e26209bc67
5001fb7490024bccb6fddc6b8c480289,AdminHRSD,2016-10-04,2017-05-19,,"WQ_Impairments_Bacteria_Catch_PnP",Map Service,"ArcGIS Server,Data,Dynamic,Map Service,Multilayer,Service",,pnp,,,,"NAD_1983_Lambert_Conformal_Conic,,,en-us,http://gis1:6080/arcgis/rest/services/pnp/WQ_Impairments_Bacteria_Catch_PnP/MapServer,public,0,False,0,0,0,67,https://hrsd.maps.arcgis.com/home/item.html?id=5001fb7490024bccb6fddc6b8c480289
2ae90b34333d48d2974291ca982138b6,JulesRobichaud,2016-09-14,2016-09-14,,"Field Activities (From August 2005 to July 2016)",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,ccc,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=2ae90b34333d48d2974291ca982138b6,shared,0,False,0,0,0,48,https://hrsd.maps.arcgis.com/home/item.html?id=2ae90b34333d48d2974291ca982138b6
b2438486d4924beea8672dbbd2e4f77b,AdminHRSD,2016-11-15,2017-05-19,,"Storm Surge Map",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,pnp,"Map of the Hurricane Storm Surge Zones.",,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=b2438486d4924beea8672dbbd2e4f77b,public,0,False,0,0,0,15,https://hrsd.maps.arcgis.com/home/item.html?id=b2438486d4924beea8672dbbd2e4f77b
4c5a5baa82f1448885bf0bd891b0e3e7,dwoolardHRSD,2016-11-16,2016-11-16,,"Intro to GIS",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,Intro2GIS,,thumbnail/ago_downloaded.png,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=4c5a5baa82f1448885bf0bd891b0e3e7,shared,0,False,0,0,0,16,https://hrsd.maps.arcgis.com/home/item.html?id=4c5a5baa82f1448885bf0bd891b0e3e7
7b178f8b451e408687510eb6dc3e8e65,jhallHRSD,2016-11-16,2016-11-16,,"created data map",Web Map,"ArcGIS Online,Explorer Web Map,Map,Online Map,Web Map",,into2gis,,,,,,,en-us,,private,0,False,0,0,0,23,https://hrsd.maps.arcgis.com/home/item.html?id=7b178f8b451e408687510eb6dc3e8e65
bfb31dc1f1144faf986ca12952109a64,cmccormick_HRSD,2017-07-14,2017-07-14,"MyProject.sd","TEST_PubSDDraftUpload",Service Definition,".sd,ArcGIS,Metadata,Service Definition,Online",,"basemap,ArcGIS,Service Definition,.sd",,thumbnail/thumbnail.png,,WGS_1984_Web_Mercator_Auxiliary_Sphere,,,en-us,,private,0,False,0,0,0,0,https://hrsd.maps.arcgis.com/home/item.html?id=bfb31dc1f1144faf986ca12952109a64
7b074e408ae34ee4b98e21af124f7ec5,JulesRobichaud,2016-11-21,2016-11-21,"dispatchers_82ede4e6196a4268a86e148a2944e22e","dispatchers_82ede4e6196a4268a86e148a2944e22e",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Service,Singlelayer,Hosted Service",,workforce,,,,,,,,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/dispatchers_82ede4e6196a4268a86e148a2944e22e/FeatureServer,shared,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=7b074e408ae34ee4b98e21af124f7ec5
a23083460fcd4456bc2704227b9cdd03,JulesRobichaud,2016-11-21,2016-11-21,"assignments_82ede4e6196a4268a86e148a2944e22e","assignments_82ede4e6196a4268a86e148a2944e22e",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Service,Singlelayer,Hosted Service",,workforce,,,,,,,,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/assignments_82ede4e6196a4268a86e148a2944e22e/FeatureServer,shared,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=a23083460fcd4456bc2704227b9cdd03
0c58654ae5e54a8fafb9953824ecc016,bweckworthHRSD,2014-07-16,2014-07-16,,"ER_LR sampling event 021114-Copy",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,ERP Lafayette Sampling,,,,,,,en-us,,private,0,False,0,0,0,25,https://hrsd.maps.arcgis.com/home/item.html?id=0c58654ae5e54a8fafb9953824ecc016
9f69a66bfaec4f4392867d3dab063f49,AdminHRSD,2017-03-08,2017-03-08,,"MWF QC Webmap",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Offline,Online Map,Web Map",,"mwf,ccb",,,,,,,en-us,,private,0,False,0,0,0,38,https://hrsd.maps.arcgis.com/home/item.html?id=9f69a66bfaec4f4392867d3dab063f49
9dc9a61374cd48ba93ac97b9c7016951,JulesRobichaud,2016-11-21,2016-11-21,"workers_82ede4e6196a4268a86e148a2944e22e","workers_82ede4e6196a4268a86e148a2944e22e",Feature Service,"ArcGIS Server,Data,Feature Access,Feature Service,Service,Singlelayer,Hosted Service",,workforce,,,,,,,,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/workers_82ede4e6196a4268a86e148a2944e22e/FeatureServer,shared,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=9dc9a61374cd48ba93ac97b9c7016951
15dd83ea85de49a095a9b8ec072ff62c,AdminHRSD,2017-01-17,2017-01-17,,"TEMP CCB25 FWA",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Offline,Online Map,Web Map",,mwf,,,,,,,en-us,,private,0,False,0,0,0,24,https://hrsd.maps.arcgis.com/home/item.html?id=15dd83ea85de49a095a9b8ec072ff62c
843b2ed398c7469384edbd84655b9725,bweckworthHRSD,2014-02-27,2014-07-16,,"ER_LR sampling event 021114",Web Map,"ArcGIS Online,Collector,Data Editing,Explorer Web Map,Map,Online Map,Web Map",,ERP Lafayette Sampling,,,,,,,en-us,,org,0,False,0,0,0,49,https://hrsd.maps.arcgis.com/home/item.html?id=843b2ed398c7469384edbd84655b9725
117334714ea14a39b08f9f9fe4c2bd48,JulesRobichaud,2016-11-21,2016-11-21,"location_82ede4e6196a4268a86e148a2944e22e","location_82ede4e6196a4268a86e148a2944e22e",Feature Service,"ArcGIS Server,Collector,Data,Feature Access,Feature Service,Feature Service Template,Layer,Layer Template,Location Tracking,Platform,Service,Service template,Template,Hosted Service",,"workforce,Location Tracking",,,,,,,,http://services.arcgis.com/UdWFYYQtp7XJUBJy/arcgis/rest/services/location_82ede4e6196a4268a86e148a2944e22e/FeatureServer,shared,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=117334714ea14a39b08f9f9fe4c2bd48
cd87140e1a6940279449e6db0c24a2a4,rbohonHRSD,2017-05-23,2017-06-08,,"Nutrient Management",Web Mapping Application,"JavaScript,layout-tab,Map,Mapping Site,MapSeries,Online Map,Ready To Use,selfConfigured,Story Map,Story Maps,Web Map",,"Story Map,Map Series",,,,,,,en-us,https://hrsd.maps.arcgis.com/apps/MapSeries/index.html?appid=cd87140e1a6940279449e6db0c24a2a4,private,0,False,0,0,0,53,https://hrsd.maps.arcgis.com/home/item.html?id=cd87140e1a6940279449e6db0c24a2a4
95393202b6ce480db5ab42d8e19bb44c,zwyszatyckiHRSD,2016-11-16,2016-11-16,,"Intro to GIS Created Data",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB3D,Web AppBuilder,Web Map",,Intro2Gis,,,,,,,en-us,,private,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=95393202b6ce480db5ab42d8e19bb44c
787843a3512448ff8df5685b6e6b1af7,zwyszatyckiHRSD,2016-11-16,2016-11-16,,"Intro to GIS Created Data",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB3D,Web AppBuilder,Web Map",,Intro2Gis,,,,,,,en-us,,private,0,False,0,0,0,21,https://hrsd.maps.arcgis.com/home/item.html?id=787843a3512448ff8df5685b6e6b1af7
66fdea1a20c24a54b1e1920b586ccaf7,tanuka_hrsd,2015-01-23,2015-01-23,"GeoFences.opdashboardAddin","GeoFences",Operations Dashboard Add In,"Add In,Application,ArcGIS Operations Dashboard",,GeoFence,,,,,,,en-us,,private,0,False,0,0,0,23,https://hrsd.maps.arcgis.com/home/item.html?id=66fdea1a20c24a54b1e1920b586ccaf7
dd7836d234ad47518ae28f79fc563beb,JulesRobichaud,2016-03-14,2016-03-14,"PI_Integrator_for_Esri_ArcGIS_2015_-_Widgets_Add-in_to_Operations_Dashboard_for_Esri_ArcGIS.opdashboardAddin","PI Integrator for Esri ArcGIS 2015 - Widgets Add-in to Operations Dashboard for Esri ArcGIS",Operations Dashboard Add In,"Add In,Application,ArcGIS Operations Dashboard",,"pi,coresight",,,,,,,en-us,,shared,0,False,0,0,0,25,https://hrsd.maps.arcgis.com/home/item.html?id=dd7836d234ad47518ae28f79fc563beb
40ceeb3976354e728f0ec6dee8b44ada,JulesRobichaud,2016-10-27,2016-10-27,,"CIS - Zone Review (app)",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB2D,Web AppBuilder,Web Map",,"cis,zone,edit",,,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer/index.html?id=40ceeb3976354e728f0ec6dee8b44ada,private,0,False,0,0,0,23,https://hrsd.maps.arcgis.com/home/item.html?id=40ceeb3976354e728f0ec6dee8b44ada
40df7fba83ae4a89a155c3ff9d986c4b,rbohonHRSD,2016-11-16,2016-11-16,,"Intro to GIS Created Data",Web Mapping Application,"JavaScript,Map,Mapping Site,Online Map,Ready To Use,WAB3D,Web AppBuilder,Web Map",,Into2GIS,,,,,,,en-us,http://hrsd.maps.arcgis.com/apps/webappviewer3d/index.html?id=40df7fba83ae4a89a155c3ff9d986c4b,private,0,False,0,0,0,22,https://hrsd.maps.arcgis.com/home/item.html?id=40df7fba83ae4a89a155c3ff9d986c4b
